Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-12-11,14:00:00,151.579,151.62,151.366,151.426,0,0
2017-12-11,15:00:00,151.43,151.66,151.386,151.473,0,0
2017-12-11,16:00:00,151.487,151.654,151.398,151.46,0,0
2017-12-11,17:00:00,151.491,151.521,151.315,151.454,0,0
2017-12-11,18:00:00,151.477,151.503,151.389,151.467,0,0
2017-12-11,19:00:00,151.467,151.507,151.352,151.459,0,0
2017-12-11,20:00:00,151.454,151.474,151.251,151.466,0,0
2017-12-11,21:00:00,151.466,151.488,151.41,151.43,0,0
2017-12-11,22:00:00,151.435,151.447,151.364,151.433,0,0
2017-12-11,23:00:00,151.434,151.542,151.396,151.498,0,0
2017-12-11,23:59:00,151.495,151.502,151.411,151.469,0,0
2017-12-12,01:00:00,151.48,151.572,151.48,151.558,0,0
2017-12-12,02:00:00,151.56,151.576,151.408,151.483,0,0
2017-12-12,03:00:00,151.481,151.541,151.309,151.322,0,0
2017-12-12,04:00:00,151.326,151.404,151.278,151.368,0,0
2017-12-12,05:00:00,151.368,151.446,151.355,151.402,0,0
2017-12-12,06:00:00,151.405,151.486,151.372,151.389,0,0
2017-12-12,07:00:00,151.393,151.435,151.347,151.411,0,0
2017-12-12,08:00:00,151.416,151.507,151.276,151.276,0,0
2017-12-12,09:00:00,151.278,151.431,151.278,151.376,0,0
2017-12-12,10:00:00,151.384,151.65,151.359,151.447,0,0
2017-12-12,11:00:00,151.45,151.755,151.303,151.413,0,0
2017-12-12,12:00:00,151.407,151.413,151.034,151.339,0,0
2017-12-12,13:00:00,151.333,151.43,151.281,151.399,0,0
2017-12-12,14:00:00,151.409,151.706,151.392,151.653,0,0
2017-12-12,15:00:00,151.659,151.746,151.455,151.493,0,0
2017-12-12,16:00:00,151.492,151.549,151.317,151.513,0,0
2017-12-12,17:00:00,151.528,151.651,151.43,151.456,0,0
2017-12-12,18:00:00,151.454,151.508,151.36,151.369,0,0
2017-12-12,19:00:00,151.369,151.428,151.107,151.29,0,0
2017-12-12,20:00:00,151.291,151.314,151.073,151.085,0,0
2017-12-12,21:00:00,151.083,151.236,151.063,151.233,0,0
2017-12-12,22:00:00,151.234,151.238,151.156,151.184,0,0
2017-12-12,23:00:00,151.19,151.25,151.14,151.22,0,0
2017-12-12,23:59:00,151.221,151.286,151.159,151.195,0,0
2017-12-13,01:00:00,151.204,151.263,151.204,151.224,0,0
2017-12-13,02:00:00,151.225,151.227,151.125,151.175,0,0
2017-12-13,03:00:00,151.174,151.197,151.067,151.093,0,0
2017-12-13,04:00:00,151.094,151.169,151.088,151.169,0,0
2017-12-13,05:00:00,151.168,151.181,150.833,150.992,0,0
2017-12-13,06:00:00,150.963,151.021,150.91,151.001,0,0
2017-12-13,07:00:00,151.003,151.099,150.974,151.065,0,0
2017-12-13,08:00:00,151.064,151.181,151.06,151.134,0,0
2017-12-13,09:00:00,151.165,151.232,151.131,151.188,0,0
2017-12-13,10:00:00,151.187,151.311,150.915,151.198,0,0
2017-12-13,11:00:00,151.198,151.517,151.153,151.371,0,0
2017-12-13,12:00:00,151.375,151.471,151.284,151.303,0,0
2017-12-13,13:00:00,151.264,151.506,151.244,151.32,0,0
2017-12-13,14:00:00,151.323,151.428,151.22,151.315,0,0
2017-12-13,15:00:00,151.313,151.326,150.842,150.908,0,0
2017-12-13,16:00:00,150.928,151.311,150.902,151.289,0,0
2017-12-13,17:00:00,151.28,151.391,151.027,151.046,0,0
2017-12-13,18:00:00,151.055,151.317,151.026,151.288,0,0
2017-12-13,19:00:00,151.278,151.278,151.011,151.057,0,0
2017-12-13,20:00:00,151.058,151.098,150.914,150.946,0,0
2017-12-13,21:00:00,150.941,151.14,150.475,150.918,0,0
2017-12-13,22:00:00,150.9,151.05,150.795,150.934,0,0
2017-12-13,23:00:00,150.94,151.028,150.925,151.023,0,0
2017-12-13,23:59:00,151.023,151.168,150.606,151.143,0,0
2017-12-14,01:00:00,151.139,151.285,151.079,151.209,0,0
2017-12-14,02:00:00,151.218,151.358,151.124,151.354,0,0
2017-12-14,03:00:00,151.351,151.351,151.116,151.119,0,0
2017-12-14,04:00:00,151.125,151.402,151.125,151.402,0,0
2017-12-14,05:00:00,151.398,151.502,151.242,151.263,0,0
2017-12-14,06:00:00,151.265,151.379,151.224,151.329,0,0
2017-12-14,07:00:00,151.334,151.395,151.192,151.197,0,0
2017-12-14,08:00:00,151.191,151.371,151.169,151.346,0,0
2017-12-14,09:00:00,151.348,151.461,151.234,151.443,0,0
2017-12-14,10:00:00,151.453,151.575,151.392,151.557,0,0
2017-12-14,11:00:00,151.562,151.829,151.505,151.727,0,0
2017-12-14,12:00:00,151.746,151.746,151.206,151.505,0,0
2017-12-14,13:00:00,151.526,151.61,151.475,151.532,0,0
2017-12-14,14:00:00,151.51,151.51,151.122,151.353,0,0
2017-12-14,15:00:00,151.364,151.476,151.221,151.221,0,0
2017-12-14,16:00:00,151.205,151.244,151.015,151.106,0,0
2017-12-14,17:00:00,151.103,151.24,151,151.176,0,0
2017-12-14,18:00:00,151.173,151.293,151.038,151.263,0,0
2017-12-14,19:00:00,151.256,151.277,150.897,150.916,0,0
2017-12-14,20:00:00,150.917,150.989,150.644,150.813,0,0
2017-12-14,21:00:00,150.809,150.854,150.646,150.819,0,0
2017-12-14,22:00:00,150.82,150.843,150.719,150.744,0,0
2017-12-14,23:00:00,150.741,151.013,150.739,150.968,0,0
2017-12-14,23:59:00,150.948,150.963,150.821,150.861,0,0
2017-12-15,01:00:00,150.861,150.981,150.754,150.975,0,0
2017-12-15,02:00:00,150.974,150.99,150.846,150.941,0,0
2017-12-15,03:00:00,150.94,150.952,150.795,150.855,0,0
2017-12-15,04:00:00,150.848,151.021,150.69,150.856,0,0
2017-12-15,05:00:00,150.861,150.88,150.788,150.856,0,0
2017-12-15,06:00:00,150.856,150.996,150.805,150.988,0,0
2017-12-15,07:00:00,150.963,151.019,150.87,150.876,0,0
2017-12-15,08:00:00,150.878,150.886,150.724,150.849,0,0
2017-12-15,09:00:00,150.84,150.883,150.664,150.695,0,0
2017-12-15,10:00:00,150.691,150.718,150.442,150.694,0,0
2017-12-15,11:00:00,150.687,150.83,150.49,150.629,0,0
2017-12-15,12:00:00,150.626,150.629,150.424,150.425,0,0
2017-12-15,13:00:00,150.439,150.504,150.295,150.309,0,0
2017-12-15,14:00:00,150.309,150.323,149.908,149.992,0,0
2017-12-15,15:00:00,149.988,150.142,149.419,149.589,0,0
2017-12-15,16:00:00,149.568,149.887,149.552,149.878,0,0
2017-12-15,17:00:00,149.877,150.191,149.869,150.009,0,0
2017-12-15,18:00:00,150.02,150.183,149.918,150.011,0,0
2017-12-15,19:00:00,149.997,150.117,149.915,150.103,0,0
2017-12-15,20:00:00,150.105,150.119,149.931,150.116,0,0
2017-12-15,21:00:00,150.115,150.138,150.005,150.033,0,0
2017-12-15,22:00:00,150.027,150.081,149.961,150.073,0,0
2017-12-15,23:00:00,150.052,150.083,150.029,150.065,0,0
2017-12-18,01:00:00,150.017,150.136,149.983,150.111,0,0
2017-12-18,02:00:00,150.119,150.328,150.057,150.249,0,0
2017-12-18,03:00:00,150.243,150.251,150.139,150.173,0,0
2017-12-18,04:00:00,150.186,150.255,150.115,150.203,0,0
2017-12-18,05:00:00,150.204,150.301,150.165,150.265,0,0
2017-12-18,06:00:00,150.265,150.291,150.194,150.215,0,0
2017-12-18,07:00:00,150.237,150.314,150.184,150.306,0,0
2017-12-18,08:00:00,150.306,150.37,150.269,150.364,0,0
2017-12-18,09:00:00,150.374,150.466,150.337,150.418,0,0
2017-12-18,10:00:00,150.419,150.56,150.351,150.427,0,0
2017-12-18,11:00:00,150.44,150.513,150.337,150.353,0,0
2017-12-18,12:00:00,150.381,150.433,150.203,150.355,0,0
2017-12-18,13:00:00,150.337,150.467,150.326,150.408,0,0
2017-12-18,14:00:00,150.398,150.505,150.318,150.457,0,0
2017-12-18,15:00:00,150.455,150.821,150.388,150.755,0,0
2017-12-18,16:00:00,150.757,151.015,150.757,150.829,0,0
2017-12-18,17:00:00,150.831,150.837,150.544,150.554,0,0
2017-12-18,18:00:00,150.537,150.633,150.474,150.593,0,0
2017-12-18,19:00:00,150.586,150.782,150.581,150.646,0,0
2017-12-18,20:00:00,150.633,150.67,150.581,150.67,0,0
2017-12-18,21:00:00,150.674,150.725,150.626,150.651,0,0
2017-12-18,22:00:00,150.653,150.675,150.601,150.663,0,0
2017-12-18,23:00:00,150.658,150.67,150.575,150.611,0,0
2017-12-18,23:59:00,150.621,150.687,150.575,150.602,0,0
2017-12-19,01:00:00,150.615,150.664,150.595,150.619,0,0
2017-12-19,02:00:00,150.611,150.714,150.55,150.553,0,0
2017-12-19,03:00:00,150.558,150.602,150.444,150.573,0,0
2017-12-19,04:00:00,150.578,150.613,150.536,150.599,0,0
2017-12-19,05:00:00,150.598,150.701,150.577,150.692,0,0
2017-12-19,06:00:00,150.691,150.762,150.652,150.762,0,0
2017-12-19,07:00:00,150.762,150.762,150.64,150.668,0,0
2017-12-19,08:00:00,150.672,150.684,150.54,150.643,0,0
2017-12-19,09:00:00,150.64,150.799,150.597,150.744,0,0
2017-12-19,10:00:00,150.758,150.828,150.613,150.632,0,0
2017-12-19,11:00:00,150.613,150.683,150.54,150.581,0,0
2017-12-19,12:00:00,150.583,150.667,150.395,150.562,0,0
2017-12-19,13:00:00,150.537,150.77,150.509,150.539,0,0
2017-12-19,14:00:00,150.517,150.613,150.44,150.575,0,0
2017-12-19,15:00:00,150.59,150.662,150.464,150.527,0,0
2017-12-19,16:00:00,150.541,150.752,150.525,150.738,0,0
2017-12-19,17:00:00,150.73,150.977,150.668,150.834,0,0
2017-12-19,18:00:00,150.839,150.894,150.599,150.885,0,0
2017-12-19,19:00:00,150.875,151.165,150.814,151.148,0,0
2017-12-19,20:00:00,151.147,151.279,151.065,151.155,0,0
2017-12-19,21:00:00,151.153,151.26,151.125,151.128,0,0
2017-12-19,22:00:00,151.122,151.182,151.032,151.076,0,0
2017-12-19,23:00:00,151.09,151.143,151.051,151.106,0,0
2017-12-19,23:59:00,151.105,151.119,151.073,151.092,0,0
2017-12-20,01:00:00,151.082,151.262,151.079,151.259,0,0
2017-12-20,02:00:00,151.262,151.32,151.215,151.259,0,0
2017-12-20,03:00:00,151.27,151.332,151.231,151.271,0,0
2017-12-20,04:00:00,151.273,151.311,151.229,151.26,0,0
2017-12-20,05:00:00,151.253,151.312,151.246,151.312,0,0
2017-12-20,06:00:00,151.312,151.325,151.262,151.317,0,0
2017-12-20,07:00:00,151.305,151.392,151.265,151.265,0,0
2017-12-20,08:00:00,151.259,151.329,151.2,151.208,0,0
2017-12-20,09:00:00,151.217,151.483,151.191,151.457,0,0
2017-12-20,10:00:00,151.436,151.532,151.339,151.505,0,0
2017-12-20,11:00:00,151.516,151.653,151.477,151.535,0,0
2017-12-20,12:00:00,151.537,151.791,151.516,151.594,0,0
2017-12-20,13:00:00,151.596,151.699,151.484,151.551,0,0
2017-12-20,14:00:00,151.557,151.766,151.462,151.753,0,0
2017-12-20,15:00:00,151.753,152.009,151.735,151.886,0,0
2017-12-20,16:00:00,151.878,151.951,151.643,151.671,0,0
2017-12-20,17:00:00,151.693,152.016,151.645,151.869,0,0
2017-12-20,18:00:00,151.881,151.993,151.772,151.899,0,0
2017-12-20,19:00:00,151.898,151.924,151.613,151.814,0,0
2017-12-20,20:00:00,151.806,151.878,151.749,151.846,0,0
2017-12-20,21:00:00,151.846,151.938,151.835,151.869,0,0
2017-12-20,22:00:00,151.869,151.957,151.754,151.81,0,0
2017-12-20,23:00:00,151.808,151.808,151.646,151.673,0,0
2017-12-20,23:59:00,151.683,151.687,151.536,151.58,0,0
2017-12-21,01:00:00,151.579,151.6,151.419,151.419,0,0
2017-12-21,02:00:00,151.418,151.487,151.361,151.415,0,0
2017-12-21,03:00:00,151.416,151.489,151.36,151.441,0,0
2017-12-21,04:00:00,151.441,151.643,151.425,151.619,0,0
2017-12-21,05:00:00,151.621,151.636,151.487,151.556,0,0
2017-12-21,06:00:00,151.561,151.561,151.48,151.505,0,0
2017-12-21,07:00:00,151.515,151.555,151.485,151.541,0,0
2017-12-21,08:00:00,151.541,151.642,151.534,151.599,0,0
2017-12-21,09:00:00,151.599,151.768,151.576,151.728,0,0
2017-12-21,10:00:00,151.727,151.869,151.635,151.684,0,0
2017-12-21,11:00:00,151.687,151.924,151.687,151.836,0,0
2017-12-21,12:00:00,151.824,151.926,151.747,151.774,0,0
2017-12-21,13:00:00,151.755,151.859,151.717,151.779,0,0
2017-12-21,14:00:00,151.784,151.819,151.505,151.609,0,0
2017-12-21,15:00:00,151.617,151.688,151.378,151.405,0,0
2017-12-21,16:00:00,151.415,151.495,151.297,151.38,0,0
2017-12-21,17:00:00,151.38,151.616,151.369,151.531,0,0
2017-12-21,18:00:00,151.528,151.699,151.485,151.675,0,0
2017-12-21,19:00:00,151.664,151.772,151.6,151.721,0,0
2017-12-21,20:00:00,151.713,151.776,151.683,151.739,0,0
2017-12-21,21:00:00,151.74,151.748,151.653,151.681,0,0
2017-12-21,22:00:00,151.677,151.68,151.609,151.673,0,0
2017-12-21,23:00:00,151.656,151.701,151.585,151.699,0,0
2017-12-21,23:59:00,151.701,151.776,151.676,151.716,0,0
2017-12-22,01:00:00,151.718,151.744,151.597,151.607,0,0
2017-12-22,02:00:00,151.606,151.705,151.534,151.652,0,0
2017-12-22,03:00:00,151.651,151.656,151.507,151.549,0,0
2017-12-22,04:00:00,151.548,151.667,151.514,151.649,0,0
2017-12-22,05:00:00,151.66,151.666,151.566,151.652,0,0
2017-12-22,06:00:00,151.652,151.655,151.565,151.575,0,0
2017-12-22,07:00:00,151.58,151.663,151.58,151.641,0,0
2017-12-22,08:00:00,151.641,151.711,151.624,151.693,0,0
2017-12-22,09:00:00,151.693,151.794,151.651,151.757,0,0
2017-12-22,10:00:00,151.751,151.779,151.523,151.648,0,0
2017-12-22,11:00:00,151.635,151.858,151.472,151.778,0,0
2017-12-22,12:00:00,151.78,151.878,151.626,151.768,0,0
2017-12-22,13:00:00,151.766,151.795,151.502,151.75,0,0
2017-12-22,14:00:00,151.75,151.796,151.579,151.711,0,0
2017-12-22,15:00:00,151.721,151.876,151.683,151.743,0,0
2017-12-22,16:00:00,151.755,151.802,151.547,151.597,0,0
2017-12-22,17:00:00,151.612,151.657,151.512,151.548,0,0
2017-12-22,18:00:00,151.561,151.623,151.46,151.585,0,0
2017-12-22,19:00:00,151.584,151.617,151.514,151.594,0,0
2017-12-22,20:00:00,151.575,151.582,151.489,151.523,0,0
2017-12-22,21:00:00,151.532,151.591,151.485,151.512,0,0
2017-12-22,22:00:00,151.516,151.547,151.385,151.385,0,0
2017-12-22,23:00:00,151.385,151.423,151.385,151.398,0,0
2017-12-26,01:00:00,151.53,151.569,151.498,151.544,0,0
2017-12-26,02:00:00,151.543,151.588,151.478,151.583,0,0
2017-12-26,03:00:00,151.581,151.591,151.52,151.561,0,0
2017-12-26,04:00:00,151.561,151.574,151.471,151.527,0,0
2017-12-26,05:00:00,151.527,151.54,151.477,151.505,0,0
2017-12-26,06:00:00,151.504,151.517,151.485,151.496,0,0
2017-12-26,07:00:00,151.496,151.527,151.486,151.49,0,0
2017-12-26,08:00:00,151.484,151.564,151.484,151.564,0,0
2017-12-26,09:00:00,151.561,151.564,151.508,151.525,0,0
2017-12-26,10:00:00,151.524,151.548,151.475,151.506,0,0
2017-12-26,11:00:00,151.506,151.511,151.386,151.409,0,0
2017-12-26,12:00:00,151.408,151.443,151.381,151.412,0,0
2017-12-26,13:00:00,151.413,151.413,151.331,151.331,0,0
2017-12-26,14:00:00,151.332,151.391,151.324,151.37,0,0
2017-12-26,15:00:00,151.373,151.377,151.197,151.227,0,0
2017-12-26,16:00:00,151.228,151.398,151.218,151.244,0,0
2017-12-26,17:00:00,151.26,151.385,151.229,151.349,0,0
2017-12-26,18:00:00,151.335,151.416,151.3,151.327,0,0
2017-12-26,19:00:00,151.323,151.475,151.307,151.459,0,0
2017-12-26,20:00:00,151.458,151.512,151.394,151.459,0,0
2017-12-26,21:00:00,151.457,151.46,151.366,151.385,0,0
2017-12-26,22:00:00,151.392,151.434,151.337,151.399,0,0
2017-12-26,23:00:00,151.404,151.475,151.37,151.442,0,0
2017-12-26,23:59:00,151.442,151.442,151.358,151.391,0,0
2017-12-27,01:00:00,151.391,151.431,151.357,151.414,0,0
2017-12-27,02:00:00,151.414,151.598,151.379,151.524,0,0
2017-12-27,03:00:00,151.521,151.577,151.478,151.542,0,0
2017-12-27,04:00:00,151.545,151.571,151.42,151.497,0,0
2017-12-27,05:00:00,151.496,151.525,151.432,151.502,0,0
2017-12-27,06:00:00,151.504,151.529,151.441,151.461,0,0
2017-12-27,07:00:00,151.457,151.462,151.395,151.434,0,0
2017-12-27,08:00:00,151.438,151.535,151.418,151.487,0,0
2017-12-27,09:00:00,151.487,151.544,151.422,151.531,0,0
2017-12-27,10:00:00,151.528,151.593,151.491,151.584,0,0
2017-12-27,11:00:00,151.582,151.793,151.535,151.747,0,0
2017-12-27,12:00:00,151.748,152.017,151.715,151.871,0,0
2017-12-27,13:00:00,151.873,152.003,151.866,151.893,0,0
2017-12-27,14:00:00,151.891,151.976,151.773,151.974,0,0
2017-12-27,15:00:00,151.991,152.089,151.869,151.913,0,0
2017-12-27,16:00:00,151.925,152.056,151.842,152.013,0,0
2017-12-27,17:00:00,152.014,152.042,151.787,151.806,0,0
2017-12-27,18:00:00,151.8,151.872,151.734,151.847,0,0
2017-12-27,19:00:00,151.843,151.864,151.77,151.822,0,0
2017-12-27,20:00:00,151.827,151.827,151.658,151.764,0,0
2017-12-27,21:00:00,151.76,151.81,151.656,151.687,0,0
2017-12-27,22:00:00,151.664,151.859,151.664,151.823,0,0
2017-12-27,23:00:00,151.82,151.904,151.8,151.885,0,0
2017-12-27,23:59:00,151.879,151.895,151.67,151.76,0,0
2017-12-28,01:00:00,151.818,151.852,151.743,151.753,0,0
2017-12-28,02:00:00,151.753,151.844,151.707,151.816,0,0
2017-12-28,03:00:00,151.823,151.917,151.765,151.917,0,0
2017-12-28,04:00:00,151.921,151.924,151.792,151.819,0,0
2017-12-28,05:00:00,151.823,151.915,151.816,151.85,0,0
2017-12-28,06:00:00,151.852,151.869,151.643,151.698,0,0
2017-12-28,07:00:00,151.7,151.76,151.544,151.549,0,0
2017-12-28,08:00:00,151.561,151.61,151.488,151.593,0,0
2017-12-28,09:00:00,151.592,151.64,151.488,151.621,0,0
2017-12-28,10:00:00,151.63,151.762,151.565,151.719,0,0
2017-12-28,11:00:00,151.724,151.908,151.634,151.806,0,0
2017-12-28,12:00:00,151.807,151.847,151.665,151.715,0,0
2017-12-28,13:00:00,151.707,151.731,151.551,151.595,0,0
2017-12-28,14:00:00,151.594,151.668,151.531,151.641,0,0
2017-12-28,15:00:00,151.646,151.775,151.623,151.648,0,0
2017-12-28,16:00:00,151.641,151.785,151.595,151.769,0,0
2017-12-28,17:00:00,151.754,151.977,151.636,151.652,0,0
2017-12-28,18:00:00,151.66,151.812,151.62,151.792,0,0
2017-12-28,19:00:00,151.784,151.848,151.734,151.768,0,0
2017-12-28,20:00:00,151.771,151.863,151.744,151.815,0,0
2017-12-28,21:00:00,151.819,151.825,151.711,151.748,0,0
2017-12-28,22:00:00,151.744,151.781,151.705,151.76,0,0
2017-12-28,23:00:00,151.768,151.771,151.681,151.713,0,0
2017-12-28,23:59:00,151.748,151.871,151.596,151.597,0,0
2017-12-29,01:00:00,151.63,151.724,151.626,151.707,0,0
2017-12-29,02:00:00,151.707,151.878,151.702,151.806,0,0
2017-12-29,03:00:00,151.807,151.832,151.595,151.64,0,0
2017-12-29,04:00:00,151.637,151.686,151.528,151.665,0,0
2017-12-29,05:00:00,151.662,151.793,151.646,151.747,0,0
2017-12-29,06:00:00,151.749,151.768,151.695,151.741,0,0
2017-12-29,07:00:00,151.735,151.765,151.675,151.703,0,0
2017-12-29,08:00:00,151.705,151.775,151.67,151.69,0,0
2017-12-29,09:00:00,151.711,151.846,151.709,151.753,0,0
2017-12-29,10:00:00,151.737,152.087,151.732,152.068,0,0
2017-12-29,11:00:00,152.047,152.105,151.967,152.043,0,0
2017-12-29,12:00:00,152.046,152.046,151.834,151.879,0,0
2017-12-29,13:00:00,151.882,152.052,151.869,152.002,0,0
2017-12-29,14:00:00,152.007,152.142,151.995,152.14,0,0
2017-12-29,15:00:00,152.136,152.256,152.109,152.247,0,0
2017-12-29,16:00:00,152.243,152.263,152.076,152.076,0,0
2017-12-29,17:00:00,152.067,152.435,151.976,152.392,0,0
2017-12-29,18:00:00,152.378,152.434,152.185,152.434,0,0
2017-12-29,19:00:00,152.434,152.511,152.243,152.257,0,0
2017-12-29,20:00:00,152.253,152.347,152.242,152.34,0,0
2017-12-29,21:00:00,152.34,152.34,152.235,152.263,0,0
2017-12-29,22:00:00,152.277,152.277,152.11,152.121,0,0
2017-12-29,23:00:00,152.138,152.138,152.114,152.114,0,0
2018-01-02,01:00:00,152.175,152.438,152.139,152.362,0,0
2018-01-02,02:00:00,152.361,152.439,152.3,152.339,0,0
2018-01-02,03:00:00,152.333,152.395,152.294,152.334,0,0
2018-01-02,04:00:00,152.325,152.377,152.282,152.307,0,0
2018-01-02,05:00:00,152.307,152.391,152.304,152.346,0,0
2018-01-02,06:00:00,152.346,152.395,152.297,152.316,0,0
2018-01-02,07:00:00,152.317,152.386,152.312,152.363,0,0
2018-01-02,08:00:00,152.381,152.398,152.317,152.346,0,0
2018-01-02,09:00:00,152.347,152.476,152.318,152.433,0,0
2018-01-02,10:00:00,152.44,152.53,152.249,152.315,0,0
2018-01-02,11:00:00,152.321,152.425,152.034,152.083,0,0
2018-01-02,12:00:00,152.084,152.119,151.905,152.027,0,0
2018-01-02,13:00:00,152.033,152.1,151.917,152.088,0,0
2018-01-02,14:00:00,152.085,152.196,152.044,152.12,0,0
2018-01-02,15:00:00,152.117,152.176,152,152.016,0,0
2018-01-02,16:00:00,152.017,152.099,151.872,152.056,0,0
2018-01-02,17:00:00,152.048,152.324,151.976,152.289,0,0
2018-01-02,18:00:00,152.287,152.523,152.184,152.492,0,0
2018-01-02,19:00:00,152.501,152.632,152.492,152.521,0,0
2018-01-02,20:00:00,152.533,152.664,152.492,152.664,0,0
2018-01-02,21:00:00,152.67,152.735,152.609,152.631,0,0
2018-01-02,22:00:00,152.629,152.697,152.603,152.666,0,0
2018-01-02,23:00:00,152.651,152.705,152.585,152.596,0,0
2018-01-02,23:59:00,152.602,152.711,152.522,152.533,0,0
2018-01-03,01:00:00,152.535,152.649,152.532,152.607,0,0
2018-01-03,02:00:00,152.607,152.736,152.569,152.732,0,0
2018-01-03,03:00:00,152.731,152.787,152.638,152.787,0,0
2018-01-03,04:00:00,152.785,152.785,152.666,152.736,0,0
2018-01-03,05:00:00,152.736,152.775,152.702,152.726,0,0
2018-01-03,06:00:00,152.726,152.783,152.697,152.758,0,0
2018-01-03,07:00:00,152.754,152.785,152.714,152.769,0,0
2018-01-03,08:00:00,152.765,152.826,152.68,152.68,0,0
2018-01-03,09:00:00,152.684,152.81,152.684,152.745,0,0
2018-01-03,10:00:00,152.747,152.823,152.617,152.722,0,0
2018-01-03,11:00:00,152.72,152.747,152.549,152.568,0,0
2018-01-03,12:00:00,152.568,152.637,152.378,152.389,0,0
2018-01-03,13:00:00,152.386,152.407,152.196,152.22,0,0
2018-01-03,14:00:00,152.216,152.297,152.12,152.284,0,0
2018-01-03,15:00:00,152.264,152.295,152.153,152.196,0,0
2018-01-03,16:00:00,152.207,152.209,151.825,151.9,0,0
2018-01-03,17:00:00,151.885,151.961,151.767,151.906,0,0
2018-01-03,18:00:00,151.899,151.911,151.775,151.82,0,0
2018-01-03,19:00:00,151.818,151.948,151.808,151.946,0,0
2018-01-03,20:00:00,151.946,151.946,151.823,151.888,0,0
2018-01-03,21:00:00,151.891,152.101,151.872,152.094,0,0
2018-01-03,22:00:00,152.103,152.108,151.939,151.95,0,0
2018-01-03,23:00:00,151.95,152.103,151.914,152.065,0,0
2018-01-03,23:59:00,152.067,152.126,151.994,152.067,0,0
2018-01-04,01:00:00,152.068,152.178,152.062,152.148,0,0
2018-01-04,02:00:00,152.148,152.294,152.148,152.253,0,0
2018-01-04,03:00:00,152.251,152.38,152.25,152.318,0,0
2018-01-04,04:00:00,152.316,152.364,152.277,152.299,0,0
2018-01-04,05:00:00,152.299,152.341,152.282,152.31,0,0
2018-01-04,06:00:00,152.301,152.331,152.277,152.309,0,0
2018-01-04,07:00:00,152.311,152.312,152.243,152.273,0,0
2018-01-04,08:00:00,152.277,152.284,152.173,152.173,0,0
2018-01-04,09:00:00,152.171,152.24,152.152,152.193,0,0
2018-01-04,10:00:00,152.187,152.502,152.187,152.5,0,0
2018-01-04,11:00:00,152.489,152.563,152.405,152.439,0,0
2018-01-04,12:00:00,152.44,152.58,152.384,152.507,0,0
2018-01-04,13:00:00,152.507,152.643,152.481,152.637,0,0
2018-01-04,14:00:00,152.641,152.712,152.566,152.575,0,0
2018-01-04,15:00:00,152.573,152.831,152.509,152.712,0,0
2018-01-04,16:00:00,152.712,152.832,152.639,152.827,0,0
2018-01-04,17:00:00,152.837,152.973,152.761,152.818,0,0
2018-01-04,18:00:00,152.836,152.947,152.68,152.692,0,0
2018-01-04,19:00:00,152.693,152.858,152.691,152.763,0,0
2018-01-04,20:00:00,152.76,152.819,152.7,152.793,0,0
2018-01-04,21:00:00,152.792,152.856,152.768,152.834,0,0
2018-01-04,22:00:00,152.834,152.847,152.764,152.793,0,0
2018-01-04,23:00:00,152.778,152.799,152.74,152.784,0,0
2018-01-04,23:59:00,152.783,152.813,152.749,152.798,0,0
2018-01-05,01:00:00,152.817,152.879,152.772,152.868,0,0
2018-01-05,02:00:00,152.865,153.007,152.827,152.962,0,0
2018-01-05,03:00:00,152.964,152.975,152.85,152.88,0,0
2018-01-05,04:00:00,152.88,153.025,152.823,153.022,0,0
2018-01-05,05:00:00,153.023,153.106,152.994,153.068,0,0
2018-01-05,06:00:00,153.067,153.135,153.037,153.132,0,0
2018-01-05,07:00:00,153.13,153.345,153.13,153.341,0,0
2018-01-05,08:00:00,153.341,153.489,153.308,153.317,0,0
2018-01-05,09:00:00,153.316,153.369,153.23,153.314,0,0
2018-01-05,10:00:00,153.298,153.398,153.27,153.299,0,0
2018-01-05,11:00:00,153.304,153.315,153.112,153.201,0,0
2018-01-05,12:00:00,153.177,153.327,153.145,153.312,0,0
2018-01-05,13:00:00,153.311,153.462,153.299,153.409,0,0
2018-01-05,14:00:00,153.414,153.525,153.368,153.49,0,0
2018-01-05,15:00:00,153.493,153.639,153.416,153.57,0,0
2018-01-05,16:00:00,153.579,153.584,153.365,153.44,0,0
2018-01-05,17:00:00,153.353,153.575,153.338,153.571,0,0
2018-01-05,18:00:00,153.57,153.592,153.457,153.496,0,0
2018-01-05,19:00:00,153.507,153.573,153.484,153.494,0,0
2018-01-05,20:00:00,153.494,153.573,153.453,153.54,0,0
2018-01-05,21:00:00,153.558,153.566,153.472,153.487,0,0
2018-01-05,22:00:00,153.49,153.518,153.455,153.483,0,0
2018-01-05,23:00:00,153.462,153.468,153.458,153.466,0,0
2018-01-08,01:00:00,153.517,153.666,153.505,153.627,0,0
2018-01-08,02:00:00,153.624,153.624,153.499,153.508,0,0
2018-01-08,03:00:00,153.497,153.673,153.484,153.628,0,0
2018-01-08,04:00:00,153.624,153.667,153.574,153.609,0,0
2018-01-08,05:00:00,153.609,153.61,153.511,153.569,0,0
2018-01-08,06:00:00,153.568,153.581,153.452,153.489,0,0
2018-01-08,07:00:00,153.489,153.572,153.468,153.501,0,0
2018-01-08,08:00:00,153.499,153.524,153.361,153.369,0,0
