############################################################### DATA TO FOLLOW ########################################
Result | Result per Trans | Trans Cnt | Signal Type | Strategy Type | Positive Trans Cnt | Positive Trans Pct | Eq in Str | JSON | Transaction Map
7.825|0.088900|88|False|BUY|59|0.670500|((TF_avg_open(10,7) < TF_open(7))or(TF_close(6) < TF_max(2,3)))|{"name": "or", "children": [{"name": "(TF_avg_open(10,7) < TF_open(7))"}, {"name": "(TF_close(6) < TF_max(2,3))"}]}|0000100000000000000000011000001000000000001100001000000100000000010000000000001000000000000000000000100000000100000001000000100000000000001000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000010000000000000100000000000000000000000000000010000000001000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000010000010001000000100000000010000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000001000000000001000000000000011000000000000000011001100000000000000000000100000100000000000000000000000000000000000000000000000000000000000110001000000100000000000000000000000000000001000000000000000100000000000000100000001000000000000000000000001000000000000000001100000000000100000000000000000010000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000000010000100000000000100000000000000000000000000000000000000000000000000010000000000000000000000000100000000000000000000000010000000000000000000000000000000100000000000000000100001000100000100000000000000000001100000000000000000010000000000000000000000100000000000000000000000000000000000000000000000100000000000100010000000000000000000000000000000000000010000000000000000000000000100000000010000000000001000000000010000100000000010000000000000000100000000000000000000000000000100000000000000000000000001000000000000000000000000000000000001100010000
12.261|0.088800|138|False|BUY|92|0.666700|((TF_low(5) > TF_open(1))or(TF_high(2) > TF_open(5)))|{"name": "or", "children": [{"name": "(TF_low(5) > TF_open(1))"}, {"name": "(TF_high(2) > TF_open(5))"}]}|0010000000000000000000000010000000000000001001000000000100000000010000000000000000000010000000000001000000000100010000000001000000000001000000100000000000000000000000000000000000000000000100000000010000000000010000000000000000000000000100000000000000001000000000000000000000100000001000000000000000000000000010000000000000100000000010000000000000000000000000000000000000001000000010101000000001000100000000000000000000010100000000000000001000000000100000000010000000000000001000000000000000010000000110000000000011000000100010000000000000000001000010100000000001000000000001000001000001000000001000000100001000100001010100000000000000000000001000000000000100000000000100000000000100000000000000001000000000000000100000000000000100001011000000010000000000000000000000000000001000000100000000000000001010000100110000000000000010000100000100000000000000000000000000000000000000000100000000100000000011000000100000000000000000001000001000000000001000000000011000000001000000001000000000000000000000001100000000000000000000000101001000010000000000010000000000000000000000000000000000000000100000001110000000100000000000000000000001000000001001000010000000100000100000101000000100000000100000000000010000000000000000110000000000000010000010000000000010000000000000100000000000000010000000010000000000000000000000000000000010000000010000001001000010000000100000000100000000000000000100000000010000000010101000000000000000001000000000001000000000000000000100000000010000000100000010000
7.994|0.088800|90|False|BUY|62|0.688900|((TF_low(5) < TF_max(8,3))or((TF_max(8,5) > TF_max(8,2))or(TF_max(6,6) < TF_avg_open(5,8))))|{"name": "or", "children": [{"name": "(TF_low(5) < TF_max(8,3))"}, {"name": "or", "children": [{"name": "(TF_max(8,5) > TF_max(8,2))"}, {"name": "(TF_max(6,6) < TF_avg_open(5,8))"}]}]}|0000000000100000000000000000000000000000000000000000000011000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000110000000011000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001111000000000000000000000000000000000000000011110000001000000001100000000000000000000000000000000011000000000000001111000000000000010000000000000000000000001000000000000000000000000000000000111101100000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000000000000000000000000000011110000000000001001000000000111000000000000000000000000000011000000000000000000000000000100000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000001100000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001011000001110000000110000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000011110000000100100110000000000000000100000000000010000000000000000010000000000000001000000000000000011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000001100000000001100000000000000000000000000000000000000100000
9.4|0.088700|106|False|BUY|69|0.650900|(((TF_open(1) < TF_avg_open(9,9))or(TF_max(8,5) > TF_low(5)))or(TF_min(10,10) > TF_low(4)))|{"name": "or", "children": [{"name": "or", "children": [{"name": "(TF_open(1) < TF_avg_open(9,9))"}, {"name": "(TF_max(8,5) > TF_low(5))"}]}, {"name": "(TF_min(10,10) > TF_low(4))"}]}|0000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000110000110000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000100000001111000000000000000000000000000000000000000011111100001100000001100000000000000000000000010000000000000000000000001111100000000000011000000000000000000000001100000000000000000000000000000000111101100000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000000000000000000000011110000000000001001011000000111000000000000000000000000000011100000000000000000000000000100010000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000001110000000000000000000000000010000011000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000001110000000110000001000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000011110000000100100110000000000010000110000000000011000000000000000010000000000000000100000000000000011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011100000000000000000000000000000000000000000000100000000000000000000000000000000000000110000
9.741|0.088600|110|False|BUY|66|0.600000|((TF_avg_open(8,4) > TF_high(2))or(TF_close(7) < TF_high(3)))|{"name": "or", "children": [{"name": "(TF_avg_open(8,4) > TF_high(2))"}, {"name": "(TF_close(7) < TF_high(3))"}]}|0100000000100000000000000000000000000000010000000000001100000000110000100000000000100000000000000000000000001000000000000000000000000000000000000000010000000000000000001001000000100000000110000000100000000000100000000000000100000000001000000000000000010000010000000000000001110000000000000000000100000000000001000000000001000000000100000100000001000000000000000000000000010000000100000000000000001000000000010000000000100011000000000000010000000000010000000000000000000000000000000000000000000000001100000000000110000001000100000000000000000010000000000000000000000000000000000000000000000000010000100000000001000010100000000010000000000000010000000000101000000000000000000000001000000000000000000000000000000100000000000000001000010010000001100000000000000000000000000000010000001000000000000000010100001000000000000000000000001000000000000000000000000000000000000000000000011000000001000000000000000001000000000000000000010000000000000000010100000000000000000010000000010000000100000000000000000000000000000000000000001000000000000000000000100000000000100000000000000000000000000011000000011100000000000000000000000000000010000000010000000000000001000000100001000000000000000001000000000000100000000000000001000000000000000111000100000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000001000000000000001000000000001000000000100000000100010000000000000000000000000000000000000000000000000001000000000000000000000100000
-6.648|-0.088600|75|False|SELL|37|0.493300|((TF_low(2) < TF_max(6,9))or(TF_max(9,3) < TF_open(5)))|{"name": "or", "children": [{"name": "(TF_low(2) < TF_max(6,9))"}, {"name": "(TF_max(9,3) < TF_open(5))"}]}|0000000000000110000000000000000001000000000000000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001110000000000000001000000000000100000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000110000000000000100000000000000000000000000000000000000000000011100001100000000000000000000000000000000000000000011000000000000000011100000000000000000000000000000000000001100000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001110000000000000100000000000000000000000000010000111000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000001000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000110000000000001110000000001010000010000000000011000000000000000000000000000000000000000000000000011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000011100000000000000000000000000000000000000000011000000000000000000000000000000000000000000
6.645|0.088600|75|True|BUY|47|0.626700|((TF_high(6) > TF_high(3))and((TF_close(3) > TF_max(8,3))or(298 < TF_open(5))))|{"name": "and", "children": [{"name": "(TF_high(6) > TF_high(3))"}, {"name": "or", "children": [{"name": "(TF_close(3) > TF_max(8,3))"}, {"name": "(298 < TF_open(5))"}]}]}|0000000000010000100000000000000000001000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000001000000000000000011000000000000000000000000010000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000100000000000000000000000000000000000000000000000000011000000011000000000000000000000000100000000000000000000000001100000001000000000000000000000000000000000000000000000001100000000000000000110000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000011000000000000001000000000100000010000000000000100000000000000100000000000000000000000100000000000000000000000010000000100000010000000000000000100000000000000000000000000000000000000100000110000000000000000000000000000000000000000000000000000000100000000000000000110000000000011000001000000000000000001000000000110000110000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000110000000000111000000000000000000000000000000001000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011000000000000000000000000000000000000000000001000000000000000001000000000000000000000110000
7.688|0.088400|87|False|BUY|58|0.666700|((TF_high(7) > TF_low(4))or(TF_high(5) < TF_high(2)))|{"name": "or", "children": [{"name": "(TF_high(7) > TF_low(4))"}, {"name": "(TF_high(5) < TF_high(2))"}]}|0000000000011000011000000000000100000000000000000100000001000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000010000000100000011000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000011000000000000110000000000000000000000100000000000000000000000000000100000000100000000000000000000000000000000001000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000011000000000000100000000010000000000000000000000000000000000000000000000000000000000000011000001100000000000000100000000000000001000000000000000000000000000010000000000000000000000010000000000000000000000001100000000000001000000000000000000000011000000000000000000000000000000010000001000000000000000010000000000000000000000000000010000000010000010000000000000000000000000100000100000000000000100000000000011000001000000100000010000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000001000010000000000000000000000000000000000000000100000000000000000000000000000000010000000000100000000000000010000000000011000000000000000000000000000000000000010000000000000000000000011000000110001100000000000000000000000000000000100000000000000001100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010001000001100000000001000000000000000000000000000000000100000000000000000100000000000000000000011000
-6.63|-0.088400|75|False|SELL|40|0.533300|((TF_close(10) < TF_open(8))or((TF_max(6,10) > TF_max(1,7))or(TF_close(3) < TF_max(5,9))))|{"name": "or", "children": [{"name": "(TF_close(10) < TF_open(8))"}, {"name": "or", "children": [{"name": "(TF_max(6,10) > TF_max(1,7))"}, {"name": "(TF_close(3) < TF_max(5,9))"}]}]}|0000000000000000000000000000000000000000000000000011100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000010000000001010000000001000000001000011100000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000100010000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000010000000000000000111000000000000000000000000000000000000000100000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000110000000011000000000000001001000001010000000000000000000000100000000000000000000000000000001100000000000000000000000000000000000000000000000000011000000001100000000000000000000000000000000000000000000000000000000000001000000000000000000000010100000000000000111000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000100000000100000000000000000000000000000000000000000000000000000000000010000000000010000000000000000000000000010110000000001000110000000001100000100000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000100000001100000000000000000000000000000000000000000000000010000000000000000000000000000000000000
11.914|0.088300|135|False|BUY|84|0.622200|(((TF_high(2) > TF_max(5,4))or(TF_avg_open(6,6) < TF_high(8)))or(TF_max(3,1) < TF_max(10,4)))|{"name": "or", "children": [{"name": "or", "children": [{"name": "(TF_high(2) > TF_max(5,4))"}, {"name": "(TF_avg_open(6,6) < TF_high(8))"}]}, {"name": "(TF_max(3,1) < TF_max(10,4))"}]}|0000000000011000000000000000000100001100000000001100000111000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000001100000111000000011100000000010010000001100001000000000000000001000000000000000000000000000000100000000000000000000000000000010000010000001110000000000000000000000000000000000000000010000000001100000011100000000000000000000000110000000011000000000000001110000000100000010000000000000000000000001000000000000001010000000000000000111000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000001100000000110000011000000000000001000000000000110000000000000000000000110000010000000000000000000000001110000001000000000000000000000000000000000000000000000000000001110000100000000000000000000000000000000100000000000000000000000110000000000000000110000000000001100001100000000000000000000000000111000111000011100000000000000000000000000000000000011000000000000000000000011000000000000000000010010000000000100000000000000000000011000000000000000110000000000000000000100000001100000000000000000000000000000001110000000000000000000000000110000000000000000000000000000000000000000000000000110000000000000001000000111000000000011100000000000000000000000000000001000000000000000011100000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000001000011100000000000000000000000000000000000000000001100000000000000000000000000000000000000110000
-7.331|-0.088300|83|True|SELL|45|0.542200|(((TF_low(5) > TF_avg_open(6,4))or(TF_max(4,2) < TF_close(3)))and(TF_low(1) > TF_max(5,8)))|{"name": "and", "children": [{"name": "or", "children": [{"name": "(TF_low(5) > TF_avg_open(6,4))"}, {"name": "(TF_max(4,2) < TF_close(3))"}]}, {"name": "(TF_low(1) > TF_max(5,8))"}]}|0000000000000011000000000000000000100000000000000001100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000111000000000000000000000000000000000000000001111100001110000000000000000000000000000000000000000001100000000000000110100000000000000000000000000000000000000110000000000000000000000000000000010100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000000000000000001000000111000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000100000000000000000000000000000000011100000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000011000011111000000010000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001111000000000000110000000000100000001000000000011100000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001110000000000000000000000000000000000000000001100000000000000000000000000000000000000000
6.612|0.088200|75|False|BUY|44|0.586700|((TF_min(9,3) < TF_open(7))and((TF_open(2) > TF_open(5))or(TF_low(1) < TF_avg_open(5,5))))|{"name": "and", "children": [{"name": "(TF_min(9,3) < TF_open(7))"}, {"name": "or", "children": [{"name": "(TF_open(2) > TF_open(5))"}, {"name": "(TF_low(1) < TF_avg_open(5,5))"}]}]}|0000000000000000100000100000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000001000000001000000001000000000100000000000000000000100000100000000000000000000000000000000000000000000001000000000001000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000010000000000000010000000000000000011000000000000000000010000000000000000000000000010001000000000000000000000100000000100000000000000000000000000000000000000000000000000110000000000000000000000000100000000000000001000000000010000000000100000000000000100000000100010000000000000000001000000001000000000000000100000000010000100000000000000000000000000000000001000000000000100000000000000100000000000000000000000000000000100000000000001000000000100000000000000000000001000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000001000000000000000000000000000000000001000001000000000100000000000000001010000010000001000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000010001000000000000000000000001000000000000000010000010000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000001010000000000000000000000010000000000000000000000000000000000000000000000010000000000000000010000000010000000000000000000000
11.711|0.088100|133|True|BUY|88|0.661700|((TF_open(5) > TF_high(2))and(TF_open(1) > TF_low(5)))|{"name": "and", "children": [{"name": "(TF_open(5) > TF_high(2))"}, {"name": "(TF_open(1) > TF_low(5))"}]}|0010000000000000000000000010000000000000001001000000000100000000010000000000000000000010000000000001000000000100010000000001000000000001000000100000000000000000000000000000000000000000000100000000010000000000010000000000000000000000000100000000000000001000000000000000000000100000001000000000000000000000000010000000000000100000000010000000000000000000000000000000000000001000000010101000000001000100000000000000000000010100000000000000001000000000100000000010000000000000001000000000000000010000000110000000000011000000100010000000000000000001000010100000000001000000000001000000000001000000001000000100001000100001010100000000000000000000001000000000000000000000000100000000000000000000000000001000000000000000100000000000000100001001000000010000000000000000000000000000001000000100000000000000001010000100110000000000000010000100000100000000000000000000000000000000000000000100000000000000000011000000100000000000000000001000001000000000001000000000011000000001000000001000000000000000000000001100000000000000000000000101001000010000000000010000000000000000000000000000000000000000100000001110000000100000000000000000000001000000001001000010000000100000100000101000000100000000100000000000010000000000000000110000000000000010000010000000000010000000000000100000000000000010000000010000000000000000000000000000000010000000010000001001000010000000100000000100000000000000000100000000010000000010101000000000000000001000000000001000000000000000000100000000010000000100000010000
7.927|0.088100|90|True|BUY|57|0.633300|((TF_low(8) > TF_low(10))and(TF_max(8,2) < TF_avg_open(9,6)))|{"name": "and", "children": [{"name": "(TF_low(8) > TF_low(10))"}, {"name": "(TF_max(8,2) < TF_avg_open(9,6))"}]}|0000000000000000000000000000000000000000000000001100000110000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001100000100000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000110000000010000000000000000000010000000000000000000000111000001000000011010000000000000000000000000000000011000000000000001101000000000000000000000000000000000000000110000000000000000000000000100000111001000000000000000000000000000000101000000000000000000000000000000000000000000000000111000000000000000000000000000000000000011000100000000000000000000000110001000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000001010000000000000000000000000100000010000011000000000000000000000000100000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000100001110000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000001010000000001000111000000000110000110000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000010000000000000000000000000001000000000000000000000100000
7.316|0.088100|83|True|BUY|56|0.674700|((TF_high(6) > TF_max(1,4))and(TF_high(8) < TF_max(3,1)))|{"name": "and", "children": [{"name": "(TF_high(6) > TF_max(1,4))"}, {"name": "(TF_high(8) < TF_max(3,1))"}]}|0000000000000000010000000000000000000000000000001000000100000000000000000000000000000010000000000000010000000000000000000000000000000000000000000100000000000000000000000001000000010000000011000000000001000000000000000000000000000000001000000000000000000000000000001000000000010000000000000000000110000000000001000000000000000100000010000000000000000000000000000000000000011000000000000000000000001100000000010000000000000001000000000000000000000000000000000000000010000000000010001000000000000000000010000000000011000000000100000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000100000010000000000000100000000000001100000000000000000000000000000000000000000000000011000001000000000000001000000000100000100000001000000000000000000000001100000100000000000000000100000000000010000000000000000000000001000000000000000000000000000000000000001000000000100000000000000000100000000000001000000100000000000001000000000000000010000000000000000000000110000000000000000000110010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000100000000000110000000000000000000000000000000000001100000000000000000000000000000001100000000000000000000000000000000000011000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000110000
7.05|0.088100|80|False|BUY|52|0.650000|((TF_max(3,2) > TF_max(5,6))or(TF_max(8,9) > TF_avg_open(6,3)))|{"name": "or", "children": [{"name": "(TF_max(3,2) > TF_max(5,6))"}, {"name": "(TF_max(8,9) > TF_avg_open(6,3))"}]}|0000000000110000000000000000001000000000000000001000000110000000000000000000000000000011100000000000000000000000000000000000000000000000000000000000000000100000000000000001100000000000000011000000000000000000001000011000000000000000000000000000000000000000000000010100000000000000000000000000000110000000000001000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000110000000000000001000000000000000000000000000000000000000111000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011000000000000001000000000001110000000000000000000001100000110000000000000000000000001000000010000000000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000001100000000000000000000000000110000110000010000000000000000000000000000000000000111000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000001100000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000100000010000000001000000110000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000
8.008|0.088000|91|False|BUY|65|0.714300|((TF_open(5) < TF_high(2))or((TF_low(5) > TF_low(1))and(TF_open(5) < TF_max(3,3))))|{"name": "or", "children": [{"name": "(TF_open(5) < TF_high(2))"}, {"name": "and", "children": [{"name": "(TF_low(5) > TF_low(1))"}, {"name": "(TF_open(5) < TF_max(3,3))"}]}]}|0010000000000000000000000000000000000000001001000000000100000000010000010000000000000001000000000000000000000100000010000000000000000001100000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001001000000000100000001000000000000000000000000010000000000000000000000010000000100000000000000000000000000000000000000010100000000000000000000000000000000000010100000000000000000000000000100000000010000000000000001000000000000000000000000110000000000010000000100000000000000000000001000010000000000001000000000001000000000001000000000000000000000000000001000100000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000001000000001010000100000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000100000000000000000001000001000000000000000000000001010000000000000000100000000000000000000001100000000000000000000000101001000000000000000010000000000000000000000000000000000000000000000001010000000000001000000100000000001000000000001000010000000100000110000101000000100000000100000000000010000000000000000010000000000000010000010000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000010000000001000000000000000000000100000100000000000100000000010000000000100000000000000000001000000000001000000000000000000010000000010000000100000000000
7.564|0.088000|86|True|BUY|53|0.616300|((116 < TF_high(10))and((TF_avg_open(9,6) > TF_max(8,4))and(TF_low(5) < TF_open(4))))|{"name": "and", "children": [{"name": "(116 < TF_high(10))"}, {"name": "and", "children": [{"name": "(TF_avg_open(9,6) > TF_max(8,4))"}, {"name": "(TF_low(5) < TF_open(4))"}]}]}|0000000000000000000000000000001000000000000000001100000110000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000111000001100000011000000000000000000000000000000000011000000000000001101100000000000000000000000000000000000001100000000000000000000000000100000111001110000000000000000000000000000110000000000000000000000000000000000000000000000000100000000000000000000000000000000000000011100100000000000000010000000110001000000000000000000000000001100000000000000000000000000000110000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000100001110000000000000000000000000000000000000000000000000000000000000000000000000000110000000000100000000000000000000000000001010000000001000111000000000100000110000000000001000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000001100000000000000001000000000000000000000110000
8.528|0.087900|97|False|BUY|63|0.649500|((TF_open(3) > TF_high(4))or(TF_low(5) < TF_max(8,8)))|{"name": "or", "children": [{"name": "(TF_open(3) > TF_high(4))"}, {"name": "(TF_low(5) < TF_max(8,8))"}]}|0000000000110000000000000000001000000000000000001100000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000001110000100000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000001111000000000000000000000000000000000000000011111100001100000000000000000000000000000000000000000011000000000000001101000000000000000000000000000000000000001100000000000000000000000000000000111101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000001001011000000110000000000000000000000000000010000000000000000000000000000100010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001100000000000001100000000000000000000000000010000011000000000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001011000001110000000110000001000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000011110000000100100110000000000010000010000000000011000000000000000000000000000000000000000000000000011000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000011000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000
-6.765|-0.087900|77|True|SELL|46|0.597400|(((TF_high(10) < TF_close(9))or(260 < TF_min(4,7)))and(TF_open(4) < TF_low(3)))|{"name": "and", "children": [{"name": "or", "children": [{"name": "(TF_high(10) < TF_close(9))"}, {"name": "(260 < TF_min(4,7))"}]}, {"name": "(TF_open(4) < TF_low(3))"}]}|0000000010000011000000000000000000100000000001000000011000000000000010000000000000001000010000000000000000000000000000000000000100000000000000000000000000010000010000000000000010000000001000000000000000000000000000110000000000000000000000000010000000000000000000000010000000000000000000000000000000010000000000001010000000000000001000000000000000000000001000001000000000010000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000101000000000000000100000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000001000011000000000000001000000000000100000000000000000000000010000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000100000000000010000010001000000000000000000000000000000000000000000000000001000000010000000000000001000000100000000000001000000000000000010000000000000000000000000000000000010000000000000000000000000000000000000000010010010010010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000000000000000000100000000000000100000000000000000000100000100001100000000000000000000000000000000000000000000000000000011000010000000000000000000000000000010000000000000000000000010000000000000000000000000000001000001000000000000000000000000000000000000000000000000001000001000000000000000000000000000000100000
9.309|0.087800|106|False|BUY|69|0.650900|((TF_max(1,3) > TF_high(6))or(TF_high(3) < TF_high(8)))|{"name": "or", "children": [{"name": "(TF_max(1,3) > TF_high(6))"}, {"name": "(TF_high(3) < TF_high(8))"}]}|0000010000000000010000000000000000000000000000001000000110000000000000001000000000000010000000000000011000000000000000000000000000000000000000000100000000000000000000000001000000010000000011000000000001000000000000000000000000000000001000000000000000000000000000001000000000010000000000000000000110000000000001100000000000000100000011000000000000000000000000000000000000011000000000000000000000001100000000010000000000000001100000000000000000000000000000000000000010000000000010001000000000000000000010000000000011000000000100000000000000000000000000000000000000000000000000000000000000010000011000000000000001000000001100000010000000000000100000000000001100000000000000000000000000000000000000000000000011000001100000000000001001000000100000100000001000000000000000000000001100000110000000000000000100000000000010000000000000001000000001100000000000000000110000000000000000001000000000100000000000000000110000000000001000000100000000000001000000000000000010000000000000000000000110000000000000000000110010000000000000000000000000000000000000000000000000100000000000000000000000000000100000000010000000000000000000000100000000000000000000000000100000000000110000000000000000000000000000000000001100000000000000000000000000000001100000000000000000000000000000000000011000000000000000011000000000000000000000000000000000010000000000000000000000000000000000000000000000000010000100000000001000000000010000000000000000000000000000000001000000000000000001000000000000000000000110000
